Trace [timestamp=1438174357, ssid=Universite de Lorraine, signal=42, données GPS=48.669037,6.1549]
Trace [timestamp=1438174561, ssid=eduroam, signal=28, données GPS=48.669292,6.155553]
Trace [timestamp=1438174562, ssid=eduroam, signal=42, données GPS=48.6693,6.155598]
Trace [timestamp=1438174562, ssid=eduroam, signal=10, données GPS=48.6693,6.155598]
Trace [timestamp=1438174562, ssid=eduroam, signal=28, données GPS=48.6693,6.155598]
Trace [timestamp=1438174562, ssid=eduroam, signal=42, données GPS=48.6693,6.155598]
Trace [timestamp=1438174562, ssid=eduroam, signal=28, données GPS=48.6693,6.155598]
Trace [timestamp=1438174563, ssid=eduroam, signal=28, données GPS=48.66931,6.155638]
Trace [timestamp=1438174563, ssid=eduroam, signal=10, données GPS=48.66931,6.155638]
Trace [timestamp=1438174563, ssid=eduroam, signal=42, données GPS=48.66931,6.155638]
Trace [timestamp=1438174563, ssid=eduroam, signal=26, données GPS=48.66931,6.155638]
Trace [timestamp=1438174563, ssid=eduroam, signal=28, données GPS=48.66931,6.155638]
Trace [timestamp=1438174565, ssid=eduroam, signal=22, données GPS=48.669318,6.155728]
Trace [timestamp=1438174565, ssid=eduroam, signal=10, données GPS=48.669318,6.155728]
Trace [timestamp=1438174565, ssid=eduroam, signal=28, données GPS=48.669318,6.155728]
Trace [timestamp=1438174565, ssid=eduroam, signal=26, données GPS=48.669318,6.155728]
Trace [timestamp=1438174565, ssid=eduroam, signal=28, données GPS=48.669318,6.155728]
Trace [timestamp=1438174566, ssid=eduroam, signal=22, données GPS=48.669312,6.155782]
Trace [timestamp=1438174566, ssid=eduroam, signal=10, données GPS=48.669312,6.155782]
Trace [timestamp=1438174566, ssid=eduroam, signal=28, données GPS=48.669312,6.155782]
Trace [timestamp=1438174566, ssid=eduroam, signal=42, données GPS=48.669312,6.155782]
Trace [timestamp=1438174566, ssid=eduroam, signal=28, données GPS=48.669312,6.155782]
Trace [timestamp=1438174568, ssid=eduroam, signal=22, données GPS=48.669272,6.155833]
Trace [timestamp=1438174568, ssid=eduroam, signal=10, données GPS=48.669272,6.155833]
Trace [timestamp=1438174568, ssid=eduroam, signal=28, données GPS=48.669272,6.155833]
Trace [timestamp=1438174568, ssid=eduroam, signal=28, données GPS=48.669272,6.155833]
Trace [timestamp=1438174568, ssid=eduroam, signal=28, données GPS=48.669272,6.155833]
Trace [timestamp=1438174569, ssid=eduroam, signal=22, données GPS=48.66926,6.155833]
Trace [timestamp=1438174569, ssid=eduroam, signal=10, données GPS=48.66926,6.155833]
Trace [timestamp=1438174569, ssid=eduroam, signal=28, données GPS=48.66926,6.155833]
Trace [timestamp=1438174569, ssid=eduroam, signal=28, données GPS=48.66926,6.155833]
Trace [timestamp=1438174569, ssid=eduroam, signal=28, données GPS=48.66926,6.155833]
Trace [timestamp=1438174569, ssid=eduroam, signal=26, données GPS=48.66926,6.155833]
Trace [timestamp=1438174571, ssid=eduroam, signal=26, données GPS=48.669252,6.15584]
Trace [timestamp=1438174571, ssid=eduroam, signal=10, données GPS=48.669252,6.15584]
Trace [timestamp=1438174571, ssid=eduroam, signal=28, données GPS=48.669252,6.15584]
Trace [timestamp=1438174571, ssid=eduroam, signal=22, données GPS=48.669252,6.15584]
Trace [timestamp=1438174571, ssid=eduroam, signal=28, données GPS=48.669252,6.15584]
Trace [timestamp=1438174571, ssid=eduroam, signal=26, données GPS=48.669252,6.15584]
Trace [timestamp=1438174572, ssid=eduroam, signal=28, données GPS=48.669245,6.155835]
Trace [timestamp=1438174572, ssid=eduroam, signal=10, données GPS=48.669245,6.155835]
Trace [timestamp=1438174572, ssid=eduroam, signal=28, données GPS=48.669245,6.155835]
Trace [timestamp=1438174572, ssid=eduroam, signal=22, données GPS=48.669245,6.155835]
Trace [timestamp=1438174572, ssid=eduroam, signal=26, données GPS=48.669245,6.155835]
Trace [timestamp=1438174573, ssid=eduroam, signal=26, données GPS=48.66924,6.155835]
Trace [timestamp=1438174573, ssid=eduroam, signal=28, données GPS=48.66924,6.155835]
Trace [timestamp=1438174573, ssid=eduroam, signal=22, données GPS=48.66924,6.155835]
Trace [timestamp=1438174573, ssid=eduroam, signal=26, données GPS=48.66924,6.155835]
Trace [timestamp=1438174575, ssid=eduroam, signal=28, données GPS=48.669218,6.155793]
Trace [timestamp=1438174575, ssid=eduroam, signal=28, données GPS=48.669218,6.155793]
Trace [timestamp=1438174575, ssid=eduroam, signal=22, données GPS=48.669218,6.155793]
Trace [timestamp=1438174575, ssid=eduroam, signal=26, données GPS=48.669218,6.155793]
Trace [timestamp=1438174576, ssid=eduroam, signal=28, données GPS=48.669213,6.155763]
Trace [timestamp=1438174576, ssid=eduroam, signal=28, données GPS=48.669213,6.155763]
Trace [timestamp=1438174576, ssid=eduroam, signal=22, données GPS=48.669213,6.155763]
Trace [timestamp=1438174576, ssid=eduroam, signal=26, données GPS=48.669213,6.155763]
Trace [timestamp=1438174578, ssid=eduroam, signal=28, données GPS=48.669207,6.155675]
Trace [timestamp=1438174578, ssid=eduroam, signal=28, données GPS=48.669207,6.155675]
Trace [timestamp=1438174578, ssid=eduroam, signal=22, données GPS=48.669207,6.155675]
Trace [timestamp=1438174578, ssid=eduroam, signal=26, données GPS=48.669207,6.155675]
Trace [timestamp=1438174579, ssid=eduroam, signal=28, données GPS=48.669193,6.155612]
Trace [timestamp=1438174579, ssid=eduroam, signal=28, données GPS=48.669193,6.155612]
Trace [timestamp=1438174579, ssid=eduroam, signal=22, données GPS=48.669193,6.155612]
Trace [timestamp=1438174579, ssid=eduroam, signal=26, données GPS=48.669193,6.155612]
Trace [timestamp=1438174580, ssid=eduroam, signal=26, données GPS=48.669185,6.155558]
Trace [timestamp=1438174580, ssid=eduroam, signal=28, données GPS=48.669185,6.155558]
Trace [timestamp=1438174580, ssid=eduroam, signal=22, données GPS=48.669185,6.155558]
Trace [timestamp=1438174580, ssid=eduroam, signal=26, données GPS=48.669185,6.155558]
Trace [timestamp=1438174582, ssid=eduroam, signal=26, données GPS=48.669158,6.155453]
Trace [timestamp=1438174582, ssid=eduroam, signal=28, données GPS=48.669158,6.155453]
Trace [timestamp=1438174582, ssid=eduroam, signal=22, données GPS=48.669158,6.155453]
Trace [timestamp=1438174582, ssid=eduroam, signal=26, données GPS=48.669158,6.155453]
Trace [timestamp=1438174583, ssid=eduroam, signal=28, données GPS=48.669135,6.155422]
Trace [timestamp=1438174583, ssid=eduroam, signal=28, données GPS=48.669135,6.155422]
Trace [timestamp=1438174583, ssid=eduroam, signal=22, données GPS=48.669135,6.155422]
Trace [timestamp=1438174583, ssid=eduroam, signal=26, données GPS=48.669135,6.155422]
Trace [timestamp=1438174583, ssid=eduroam, signal=42, données GPS=48.669135,6.155422]
Trace [timestamp=1438174585, ssid=eduroam, signal=44, données GPS=48.669082,6.155425]
Trace [timestamp=1438174585, ssid=eduroam, signal=28, données GPS=48.669082,6.155425]
Trace [timestamp=1438174585, ssid=eduroam, signal=9, données GPS=48.669082,6.155425]
Trace [timestamp=1438174585, ssid=eduroam, signal=26, données GPS=48.669082,6.155425]
Trace [timestamp=1438174585, ssid=eduroam, signal=42, données GPS=48.669082,6.155425]
Trace [timestamp=1438174586, ssid=eduroam, signal=44, données GPS=48.66906,6.15546]
Trace [timestamp=1438174586, ssid=eduroam, signal=28, données GPS=48.66906,6.15546]
Trace [timestamp=1438174586, ssid=eduroam, signal=9, données GPS=48.66906,6.15546]
Trace [timestamp=1438174586, ssid=eduroam, signal=26, données GPS=48.66906,6.15546]
Trace [timestamp=1438174586, ssid=eduroam, signal=42, données GPS=48.66906,6.15546]
Trace [timestamp=1438174588, ssid=eduroam, signal=44, données GPS=48.669042,6.155567]
Trace [timestamp=1438174588, ssid=eduroam, signal=28, données GPS=48.669042,6.155567]
Trace [timestamp=1438174588, ssid=eduroam, signal=9, données GPS=48.669042,6.155567]
Trace [timestamp=1438174588, ssid=eduroam, signal=23, données GPS=48.669042,6.155567]
Trace [timestamp=1438174588, ssid=eduroam, signal=42, données GPS=48.669042,6.155567]
Trace [timestamp=1438174589, ssid=eduroam, signal=42, données GPS=48.669045,6.155628]
Trace [timestamp=1438174589, ssid=eduroam, signal=28, données GPS=48.669045,6.155628]
Trace [timestamp=1438174589, ssid=eduroam, signal=9, données GPS=48.669045,6.155628]
Trace [timestamp=1438174589, ssid=eduroam, signal=23, données GPS=48.669045,6.155628]
Trace [timestamp=1438174589, ssid=eduroam, signal=10, données GPS=48.669045,6.155628]
Trace [timestamp=1438174589, ssid=eduroam, signal=42, données GPS=48.669045,6.155628]
Trace [timestamp=1438174592, ssid=eduroam, signal=42, données GPS=48.669053,6.15582]
Trace [timestamp=1438174592, ssid=eduroam, signal=42, données GPS=48.669053,6.15582]
Trace [timestamp=1438174592, ssid=eduroam, signal=22, données GPS=48.669053,6.15582]
Trace [timestamp=1438174592, ssid=eduroam, signal=42, données GPS=48.669053,6.15582]
Trace [timestamp=1438174592, ssid=eduroam, signal=10, données GPS=48.669053,6.15582]
Trace [timestamp=1438174592, ssid=eduroam, signal=42, données GPS=48.669053,6.15582]
Trace [timestamp=1438174593, ssid=eduroam, signal=42, données GPS=48.669045,6.155882]
Trace [timestamp=1438174593, ssid=eduroam, signal=46, données GPS=48.669045,6.155882]
Trace [timestamp=1438174593, ssid=eduroam, signal=22, données GPS=48.669045,6.155882]
Trace [timestamp=1438174593, ssid=eduroam, signal=42, données GPS=48.669045,6.155882]
Trace [timestamp=1438174593, ssid=eduroam, signal=10, données GPS=48.669045,6.155882]
Trace [timestamp=1438174593, ssid=eduroam, signal=42, données GPS=48.669045,6.155882]
Trace [timestamp=1438174595, ssid=eduroam, signal=43, données GPS=48.66905,6.155982]
Trace [timestamp=1438174595, ssid=eduroam, signal=45, données GPS=48.66905,6.155982]
Trace [timestamp=1438174595, ssid=eduroam, signal=22, données GPS=48.66905,6.155982]
Trace [timestamp=1438174595, ssid=eduroam, signal=42, données GPS=48.66905,6.155982]
Trace [timestamp=1438174595, ssid=eduroam, signal=10, données GPS=48.66905,6.155982]
Trace [timestamp=1438174595, ssid=eduroam, signal=42, données GPS=48.66905,6.155982]
Trace [timestamp=1438174596, ssid=eduroam, signal=43, données GPS=48.669068,6.15602]
Trace [timestamp=1438174596, ssid=eduroam, signal=45, données GPS=48.669068,6.15602]
Trace [timestamp=1438174596, ssid=eduroam, signal=22, données GPS=48.669068,6.15602]
Trace [timestamp=1438174596, ssid=eduroam, signal=22, données GPS=48.669068,6.15602]
Trace [timestamp=1438174596, ssid=eduroam, signal=42, données GPS=48.669068,6.15602]
Trace [timestamp=1438174596, ssid=eduroam, signal=10, données GPS=48.669068,6.15602]
Trace [timestamp=1438174596, ssid=eduroam, signal=42, données GPS=48.669068,6.15602]
Trace [timestamp=1438174597, ssid=eduroam, signal=43, données GPS=48.669093,6.156057]
Trace [timestamp=1438174597, ssid=eduroam, signal=45, données GPS=48.669093,6.156057]
Trace [timestamp=1438174597, ssid=eduroam, signal=22, données GPS=48.669093,6.156057]
Trace [timestamp=1438174597, ssid=eduroam, signal=22, données GPS=48.669093,6.156057]
Trace [timestamp=1438174597, ssid=eduroam, signal=42, données GPS=48.669093,6.156057]
Trace [timestamp=1438174597, ssid=eduroam, signal=10, données GPS=48.669093,6.156057]
Trace [timestamp=1438174597, ssid=eduroam, signal=23, données GPS=48.669093,6.156057]
Trace [timestamp=1438174599, ssid=eduroam, signal=26, données GPS=48.66915,6.156093]
Trace [timestamp=1438174599, ssid=eduroam, signal=42, données GPS=48.66915,6.156093]
Trace [timestamp=1438174599, ssid=eduroam, signal=45, données GPS=48.66915,6.156093]
Trace [timestamp=1438174599, ssid=eduroam, signal=26, données GPS=48.66915,6.156093]
Trace [timestamp=1438174599, ssid=eduroam, signal=22, données GPS=48.66915,6.156093]
Trace [timestamp=1438174599, ssid=eduroam, signal=28, données GPS=48.66915,6.156093]
Trace [timestamp=1438174599, ssid=eduroam, signal=10, données GPS=48.66915,6.156093]
Trace [timestamp=1438174599, ssid=eduroam, signal=23, données GPS=48.66915,6.156093]
Trace [timestamp=1438174600, ssid=eduroam, signal=26, données GPS=48.66919,6.156092]
Trace [timestamp=1438174600, ssid=eduroam, signal=42, données GPS=48.66919,6.156092]
Trace [timestamp=1438174600, ssid=eduroam, signal=45, données GPS=48.66919,6.156092]
Trace [timestamp=1438174600, ssid=eduroam, signal=26, données GPS=48.66919,6.156092]
Trace [timestamp=1438174600, ssid=eduroam, signal=22, données GPS=48.66919,6.156092]
Trace [timestamp=1438174600, ssid=eduroam, signal=28, données GPS=48.66919,6.156092]
Trace [timestamp=1438174600, ssid=eduroam, signal=23, données GPS=48.66919,6.156092]
Trace [timestamp=1438174602, ssid=eduroam, signal=26, données GPS=48.669217,6.156018]
Trace [timestamp=1438174602, ssid=eduroam, signal=23, données GPS=48.669217,6.156018]
Trace [timestamp=1438174602, ssid=eduroam, signal=44, données GPS=48.669217,6.156018]
Trace [timestamp=1438174602, ssid=eduroam, signal=22, données GPS=48.669217,6.156018]
Trace [timestamp=1438174602, ssid=eduroam, signal=22, données GPS=48.669217,6.156018]
Trace [timestamp=1438174602, ssid=eduroam, signal=28, données GPS=48.669217,6.156018]
Trace [timestamp=1438174602, ssid=eduroam, signal=23, données GPS=48.669217,6.156018]
Trace [timestamp=1438174603, ssid=eduroam, signal=26, données GPS=48.669213,6.155972]
Trace [timestamp=1438174603, ssid=eduroam, signal=23, données GPS=48.669213,6.155972]
Trace [timestamp=1438174603, ssid=eduroam, signal=44, données GPS=48.669213,6.155972]
Trace [timestamp=1438174603, ssid=eduroam, signal=22, données GPS=48.669213,6.155972]
Trace [timestamp=1438174603, ssid=eduroam, signal=22, données GPS=48.669213,6.155972]
Trace [timestamp=1438174603, ssid=eduroam, signal=28, données GPS=48.669213,6.155972]
Trace [timestamp=1438174603, ssid=eduroam, signal=23, données GPS=48.669213,6.155972]
Trace [timestamp=1438174605, ssid=eduroam, signal=26, données GPS=48.669203,6.155868]
Trace [timestamp=1438174605, ssid=eduroam, signal=26, données GPS=48.669203,6.155868]
Trace [timestamp=1438174605, ssid=eduroam, signal=44, données GPS=48.669203,6.155868]
Trace [timestamp=1438174605, ssid=eduroam, signal=22, données GPS=48.669203,6.155868]
Trace [timestamp=1438174605, ssid=eduroam, signal=22, données GPS=48.669203,6.155868]
Trace [timestamp=1438174605, ssid=eduroam, signal=28, données GPS=48.669203,6.155868]
Trace [timestamp=1438174605, ssid=eduroam, signal=25, données GPS=48.669203,6.155868]
Trace [timestamp=1438174606, ssid=eduroam, signal=26, données GPS=48.6692,6.155803]
Trace [timestamp=1438174606, ssid=eduroam, signal=26, données GPS=48.6692,6.155803]
Trace [timestamp=1438174606, ssid=eduroam, signal=44, données GPS=48.6692,6.155803]
Trace [timestamp=1438174606, ssid=eduroam, signal=22, données GPS=48.6692,6.155803]
Trace [timestamp=1438174606, ssid=eduroam, signal=22, données GPS=48.6692,6.155803]
Trace [timestamp=1438174606, ssid=eduroam, signal=28, données GPS=48.6692,6.155803]
Trace [timestamp=1438174606, ssid=eduroam, signal=25, données GPS=48.6692,6.155803]
Trace [timestamp=1438174607, ssid=eduroam, signal=26, données GPS=48.669205,6.155742]
Trace [timestamp=1438174607, ssid=eduroam, signal=42, données GPS=48.669205,6.155742]
Trace [timestamp=1438174607, ssid=eduroam, signal=44, données GPS=48.669205,6.155742]
Trace [timestamp=1438174607, ssid=eduroam, signal=22, données GPS=48.669205,6.155742]
Trace [timestamp=1438174607, ssid=eduroam, signal=28, données GPS=48.669205,6.155742]
Trace [timestamp=1438174607, ssid=eduroam, signal=25, données GPS=48.669205,6.155742]
Trace [timestamp=1438174609, ssid=eduroam, signal=26, données GPS=48.66921,6.155607]
Trace [timestamp=1438174609, ssid=eduroam, signal=42, données GPS=48.66921,6.155607]
Trace [timestamp=1438174609, ssid=eduroam, signal=44, données GPS=48.66921,6.155607]
Trace [timestamp=1438174609, ssid=eduroam, signal=22, données GPS=48.66921,6.155607]
Trace [timestamp=1438174609, ssid=eduroam, signal=28, données GPS=48.66921,6.155607]
Trace [timestamp=1438174609, ssid=eduroam, signal=25, données GPS=48.66921,6.155607]
Trace [timestamp=1438174610, ssid=eduroam, signal=26, données GPS=48.66921,6.155543]
Trace [timestamp=1438174610, ssid=eduroam, signal=42, données GPS=48.66921,6.155543]
Trace [timestamp=1438174610, ssid=eduroam, signal=44, données GPS=48.66921,6.155543]
Trace [timestamp=1438174610, ssid=eduroam, signal=22, données GPS=48.66921,6.155543]
Trace [timestamp=1438174610, ssid=eduroam, signal=22, données GPS=48.66921,6.155543]
Trace [timestamp=1438174610, ssid=eduroam, signal=25, données GPS=48.66921,6.155543]
Trace [timestamp=1438174612, ssid=eduroam, signal=26, données GPS=48.669213,6.155415]
Trace [timestamp=1438174612, ssid=eduroam, signal=43, données GPS=48.669213,6.155415]
Trace [timestamp=1438174612, ssid=eduroam, signal=44, données GPS=48.669213,6.155415]
Trace [timestamp=1438174612, ssid=eduroam, signal=22, données GPS=48.669213,6.155415]
Trace [timestamp=1438174612, ssid=eduroam, signal=22, données GPS=48.669213,6.155415]
Trace [timestamp=1438174612, ssid=eduroam, signal=25, données GPS=48.669213,6.155415]
Trace [timestamp=1438174613, ssid=eduroam, signal=44, données GPS=48.669215,6.155352]
Trace [timestamp=1438174613, ssid=eduroam, signal=44, données GPS=48.669215,6.155352]
Trace [timestamp=1438174613, ssid=eduroam, signal=22, données GPS=48.669215,6.155352]
Trace [timestamp=1438174613, ssid=eduroam, signal=25, données GPS=48.669215,6.155352]
Trace [timestamp=1438174613, ssid=eduroam, signal=9, données GPS=48.669215,6.155352]
Trace [timestamp=1438174614, ssid=eduroam, signal=44, données GPS=48.669215,6.155295]
Trace [timestamp=1438174614, ssid=eduroam, signal=10, données GPS=48.669215,6.155295]
Trace [timestamp=1438174614, ssid=eduroam, signal=42, données GPS=48.669215,6.155295]
Trace [timestamp=1438174614, ssid=eduroam, signal=22, données GPS=48.669215,6.155295]
Trace [timestamp=1438174614, ssid=eduroam, signal=25, données GPS=48.669215,6.155295]
Trace [timestamp=1438174614, ssid=eduroam, signal=26, données GPS=48.669215,6.155295]
Trace [timestamp=1438174616, ssid=eduroam, signal=42, données GPS=48.669218,6.155198]
Trace [timestamp=1438174616, ssid=eduroam, signal=22, données GPS=48.669218,6.155198]
Trace [timestamp=1438174616, ssid=eduroam, signal=42, données GPS=48.669218,6.155198]
Trace [timestamp=1438174616, ssid=eduroam, signal=22, données GPS=48.669218,6.155198]
Trace [timestamp=1438174616, ssid=eduroam, signal=28, données GPS=48.669218,6.155198]
Trace [timestamp=1438174616, ssid=eduroam, signal=42, données GPS=48.669218,6.155198]
Trace [timestamp=1438174616, ssid=eduroam, signal=25, données GPS=48.669218,6.155198]
Trace [timestamp=1438174616, ssid=eduroam, signal=28, données GPS=48.669218,6.155198]
Trace [timestamp=1438174617, ssid=eduroam, signal=42, données GPS=48.669225,6.155157]
Trace [timestamp=1438174617, ssid=eduroam, signal=25, données GPS=48.669225,6.155157]
Trace [timestamp=1438174617, ssid=eduroam, signal=42, données GPS=48.669225,6.155157]
Trace [timestamp=1438174617, ssid=eduroam, signal=22, données GPS=48.669225,6.155157]
Trace [timestamp=1438174617, ssid=eduroam, signal=46, données GPS=48.669225,6.155157]
Trace [timestamp=1438174617, ssid=eduroam, signal=42, données GPS=48.669225,6.155157]
Trace [timestamp=1438174617, ssid=eduroam, signal=25, données GPS=48.669225,6.155157]
Trace [timestamp=1438174617, ssid=eduroam, signal=46, données GPS=48.669225,6.155157]
Trace [timestamp=1438174619, ssid=eduroam, signal=42, données GPS=48.669238,6.155078]
Trace [timestamp=1438174619, ssid=eduroam, signal=25, données GPS=48.669238,6.155078]
Trace [timestamp=1438174619, ssid=eduroam, signal=42, données GPS=48.669238,6.155078]
Trace [timestamp=1438174619, ssid=eduroam, signal=22, données GPS=48.669238,6.155078]
Trace [timestamp=1438174619, ssid=eduroam, signal=45, données GPS=48.669238,6.155078]
Trace [timestamp=1438174619, ssid=eduroam, signal=42, données GPS=48.669238,6.155078]
Trace [timestamp=1438174619, ssid=eduroam, signal=45, données GPS=48.669238,6.155078]
Trace [timestamp=1438174620, ssid=eduroam, signal=42, données GPS=48.669247,6.155042]
Trace [timestamp=1438174620, ssid=eduroam, signal=25, données GPS=48.669247,6.155042]
Trace [timestamp=1438174620, ssid=eduroam, signal=42, données GPS=48.669247,6.155042]
Trace [timestamp=1438174620, ssid=eduroam, signal=22, données GPS=48.669247,6.155042]
Trace [timestamp=1438174620, ssid=eduroam, signal=44, données GPS=48.669247,6.155042]
Trace [timestamp=1438174620, ssid=eduroam, signal=42, données GPS=48.669247,6.155042]
Trace [timestamp=1438174620, ssid=eduroam, signal=43, données GPS=48.669247,6.155042]
Trace [timestamp=1438174622, ssid=eduroam, signal=42, données GPS=48.669225,6.154975]
Trace [timestamp=1438174622, ssid=eduroam, signal=25, données GPS=48.669225,6.154975]
Trace [timestamp=1438174622, ssid=eduroam, signal=42, données GPS=48.669225,6.154975]
Trace [timestamp=1438174622, ssid=eduroam, signal=22, données GPS=48.669225,6.154975]
Trace [timestamp=1438174622, ssid=eduroam, signal=44, données GPS=48.669225,6.154975]
Trace [timestamp=1438174622, ssid=eduroam, signal=42, données GPS=48.669225,6.154975]
Trace [timestamp=1438174622, ssid=eduroam, signal=42, données GPS=48.669225,6.154975]
Trace [timestamp=1438174623, ssid=eduroam, signal=42, données GPS=48.669237,6.154938]
Trace [timestamp=1438174623, ssid=eduroam, signal=25, données GPS=48.669237,6.154938]
Trace [timestamp=1438174623, ssid=eduroam, signal=42, données GPS=48.669237,6.154938]
Trace [timestamp=1438174623, ssid=eduroam, signal=22, données GPS=48.669237,6.154938]
Trace [timestamp=1438174623, ssid=eduroam, signal=44, données GPS=48.669237,6.154938]
Trace [timestamp=1438174623, ssid=eduroam, signal=42, données GPS=48.669237,6.154938]
Trace [timestamp=1438174623, ssid=eduroam, signal=42, données GPS=48.669237,6.154938]
Trace [timestamp=1438174624, ssid=eduroam, signal=42, données GPS=48.669235,6.154895]
Trace [timestamp=1438174624, ssid=eduroam, signal=26, données GPS=48.669235,6.154895]
Trace [timestamp=1438174624, ssid=eduroam, signal=42, données GPS=48.669235,6.154895]
Trace [timestamp=1438174624, ssid=eduroam, signal=22, données GPS=48.669235,6.154895]
Trace [timestamp=1438174624, ssid=eduroam, signal=44, données GPS=48.669235,6.154895]
Trace [timestamp=1438174624, ssid=eduroam, signal=42, données GPS=48.669235,6.154895]
Trace [timestamp=1438174624, ssid=eduroam, signal=25, données GPS=48.669235,6.154895]
Trace [timestamp=1438174626, ssid=eduroam, signal=42, données GPS=48.669208,6.154762]
Trace [timestamp=1438174626, ssid=eduroam, signal=25, données GPS=48.669208,6.154762]
Trace [timestamp=1438174626, ssid=eduroam, signal=42, données GPS=48.669208,6.154762]
Trace [timestamp=1438174626, ssid=eduroam, signal=22, données GPS=48.669208,6.154762]
Trace [timestamp=1438174626, ssid=eduroam, signal=44, données GPS=48.669208,6.154762]
Trace [timestamp=1438174626, ssid=eduroam, signal=42, données GPS=48.669208,6.154762]
Trace [timestamp=1438174626, ssid=eduroam, signal=25, données GPS=48.669208,6.154762]
Trace [timestamp=1438174627, ssid=eduroam, signal=42, données GPS=48.669195,6.154697]
Trace [timestamp=1438174627, ssid=eduroam, signal=26, données GPS=48.669195,6.154697]
Trace [timestamp=1438174627, ssid=eduroam, signal=42, données GPS=48.669195,6.154697]
Trace [timestamp=1438174627, ssid=eduroam, signal=22, données GPS=48.669195,6.154697]
Trace [timestamp=1438174627, ssid=eduroam, signal=44, données GPS=48.669195,6.154697]
Trace [timestamp=1438174627, ssid=eduroam, signal=42, données GPS=48.669195,6.154697]
Trace [timestamp=1438174627, ssid=eduroam, signal=25, données GPS=48.669195,6.154697]
Trace [timestamp=1438174629, ssid=eduroam, signal=42, données GPS=48.669183,6.154535]
Trace [timestamp=1438174629, ssid=eduroam, signal=26, données GPS=48.669183,6.154535]
Trace [timestamp=1438174629, ssid=eduroam, signal=42, données GPS=48.669183,6.154535]
Trace [timestamp=1438174629, ssid=eduroam, signal=44, données GPS=48.669183,6.154535]
Trace [timestamp=1438174629, ssid=eduroam, signal=42, données GPS=48.669183,6.154535]
Trace [timestamp=1438174629, ssid=eduroam, signal=25, données GPS=48.669183,6.154535]
Trace [timestamp=1438174630, ssid=eduroam, signal=42, données GPS=48.669168,6.15448]
Trace [timestamp=1438174630, ssid=eduroam, signal=28, données GPS=48.669168,6.15448]
Trace [timestamp=1438174630, ssid=eduroam, signal=42, données GPS=48.669168,6.15448]
Trace [timestamp=1438174630, ssid=eduroam, signal=44, données GPS=48.669168,6.15448]
Trace [timestamp=1438174630, ssid=eduroam, signal=42, données GPS=48.669168,6.15448]
Trace [timestamp=1438174630, ssid=eduroam, signal=25, données GPS=48.669168,6.15448]
Trace [timestamp=1438174631, ssid=eduroam, signal=42, données GPS=48.669153,6.15443]
Trace [timestamp=1438174631, ssid=eduroam, signal=28, données GPS=48.669153,6.15443]
Trace [timestamp=1438174631, ssid=eduroam, signal=44, données GPS=48.669153,6.15443]
Trace [timestamp=1438174631, ssid=eduroam, signal=42, données GPS=48.669153,6.15443]
Trace [timestamp=1438174631, ssid=eduroam, signal=25, données GPS=48.669153,6.15443]
Trace [timestamp=1438174633, ssid=eduroam, signal=28, données GPS=48.669153,6.154338]
Trace [timestamp=1438174633, ssid=eduroam, signal=28, données GPS=48.669153,6.154338]
Trace [timestamp=1438174633, ssid=eduroam, signal=26, données GPS=48.669153,6.154338]
Trace [timestamp=1438174633, ssid=eduroam, signal=44, données GPS=48.669153,6.154338]
Trace [timestamp=1438174633, ssid=eduroam, signal=25, données GPS=48.669153,6.154338]
Trace [timestamp=1438174634, ssid=eduroam, signal=42, données GPS=48.669143,6.154313]
Trace [timestamp=1438174634, ssid=eduroam, signal=28, données GPS=48.669143,6.154313]
Trace [timestamp=1438174634, ssid=eduroam, signal=42, données GPS=48.669143,6.154313]
Trace [timestamp=1438174634, ssid=eduroam, signal=44, données GPS=48.669143,6.154313]
Trace [timestamp=1438174634, ssid=eduroam, signal=25, données GPS=48.669143,6.154313]
Trace [timestamp=1438174636, ssid=eduroam, signal=42, données GPS=48.669103,6.15433]
Trace [timestamp=1438174636, ssid=eduroam, signal=28, données GPS=48.669103,6.15433]
Trace [timestamp=1438174636, ssid=eduroam, signal=42, données GPS=48.669103,6.15433]
Trace [timestamp=1438174636, ssid=eduroam, signal=28, données GPS=48.669103,6.15433]
Trace [timestamp=1438174636, ssid=eduroam, signal=25, données GPS=48.669103,6.15433]
Trace [timestamp=1438174636, ssid=eduroam, signal=25, données GPS=48.669103,6.15433]
Trace [timestamp=1438174637, ssid=eduroam, signal=28, données GPS=48.6691,6.154353]
Trace [timestamp=1438174637, ssid=eduroam, signal=22, données GPS=48.6691,6.154353]
Trace [timestamp=1438174637, ssid=eduroam, signal=42, données GPS=48.6691,6.154353]
Trace [timestamp=1438174637, ssid=eduroam, signal=28, données GPS=48.6691,6.154353]
Trace [timestamp=1438174637, ssid=eduroam, signal=25, données GPS=48.6691,6.154353]
Trace [timestamp=1438174637, ssid=eduroam, signal=25, données GPS=48.6691,6.154353]
Trace [timestamp=1438174639, ssid=eduroam, signal=25, données GPS=48.6691,6.154438]
Trace [timestamp=1438174639, ssid=eduroam, signal=22, données GPS=48.6691,6.154438]
Trace [timestamp=1438174639, ssid=eduroam, signal=42, données GPS=48.6691,6.154438]
Trace [timestamp=1438174639, ssid=eduroam, signal=28, données GPS=48.6691,6.154438]
Trace [timestamp=1438174639, ssid=eduroam, signal=9, données GPS=48.6691,6.154438]
Trace [timestamp=1438174639, ssid=eduroam, signal=25, données GPS=48.6691,6.154438]
